name	lat	lon
894.OS759.lane3.NoIndex.L003	-37.708936	145.785023
894.OS814.lane3.NoIndex.L003	-37.708936	145.785023
894.UY902.lane3.NoIndex.L003	-37.673563	145.89612
894.OS744.lane3.NoIndex.L003	-37.708936	145.785023
894.OS810.lane3.NoIndex.L003	-37.708936	145.785023
894.OS737.lane3.NoIndex.L003	-37.708936	145.785023
894.UY910.lane3.NoIndex.L003	-37.673563	145.89612
894.OS740.lane3.NoIndex.L003	-37.708936	145.785023
894.OS752.lane3.NoIndex.L003	-37.708936	145.785023
894.UY907.lane3.NoIndex.L003	-37.673563	145.89612
894.UY900.lane3.NoIndex.L003	-37.673563	145.89612
894.UY934.lane3.NoIndex.L003	-37.673563	145.89612
894.UY915.lane3.NoIndex.L003	-37.673563	145.89612
894.OS812.lane3.NoIndex.L003	-37.708936	145.785023
894.OS749.lane3.NoIndex.L003	-37.708936	145.785023
894.UY903.lane3.NoIndex.L003	-37.673563	145.89612
894.OS758.lane3.NoIndex.L003	-37.708936	145.785023
894.OS745.lane3.NoIndex.L003	-37.708936	145.785023
894.OS747.lane3.NoIndex.L003	-37.708936	145.785023
894.OS734.lane3.NoIndex.L003	-37.708936	145.785023
894.UY899.lane3.NoIndex.L003	-37.673563	145.89612
894.UY901.lane3.NoIndex.L003	-37.673563	145.89612
894.UY921.lane3.NoIndex.L003	-37.673563	145.89612
894.UY913.lane3.NoIndex.L003	-37.673563	145.89612
894.OS751.lane3.NoIndex.L003	-37.708936	145.785023
894.OS813.lane3.NoIndex.L003	-37.708936	145.785023
894.OS760.lane3.NoIndex.L003	-37.708936	145.785023
894.UY898.lane3.NoIndex.L003	-37.673563	145.89612
894.UY909.lane3.NoIndex.L003	-37.673563	145.89612
894.UY919.lane3.NoIndex.L003	-37.673563	145.89612
894.OS739.lane3.NoIndex.L003	-37.708936	145.785023
894.UY897.lane3.NoIndex.L003	-37.673563	145.89612
894.OS807.lane3.NoIndex.L003	-37.708936	145.785023
894.UY911.lane3.NoIndex.L003	-37.673563	145.89612
894.UY917.lane3.NoIndex.L003	-37.673563	145.89612
894.OS736.lane3.NoIndex.L003	-37.708936	145.785023
894.UY908.lane3.NoIndex.L003	-37.673563	145.89612
894.OS738.lane3.NoIndex.L003	-37.708936	145.785023
894.OS756.lane3.NoIndex.L003	-37.708936	145.785023
894.OS753.lane3.NoIndex.L003	-37.708936	145.785023
894.OS755.lane3.NoIndex.L003	-37.708936	145.785023
894.OS746.lane3.NoIndex.L003	-37.708936	145.785023
894.OS757.lane3.NoIndex.L003	-37.708936	145.785023
894.OS750.lane3.NoIndex.L003	-37.708936	145.785023
894.UY904.lane3.NoIndex.L003	-37.673563	145.89612
894.OS811.lane3.NoIndex.L003	-37.708936	145.785023
894.UY896.lane3.NoIndex.L003	-37.673563	145.89612
894.OS743.lane3.NoIndex.L003	-37.708936	145.785023
894.UY906.lane3.NoIndex.L003	-37.673563	145.89612
894.OS754.lane3.NoIndex.L003	-37.708936	145.785023
894.OS735.lane3.NoIndex.L003	-37.708936	145.785023
894.OS742.lane3.NoIndex.L003	-37.708936	145.785023
894.UY918.lane3.NoIndex.L003	-37.673563	145.89612
894.OS748.lane3.NoIndex.L003	-37.708936	145.785023
894.UY922.lane3.NoIndex.L003	-37.673563	145.89612
894.UY912.lane3.NoIndex.L003	-37.673563	145.89612
894.MR936.lane3.NoIndex.L003	-37.625347	145.57919
894.MR935.lane3.NoIndex.L003	-37.625347	145.57919
894.MR938.lane3.NoIndex.L003	-37.625347	145.57919
894.MR937.lane3.NoIndex.L003	-37.625347	145.57919
894.YY1169.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1190.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1191.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1170.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1168.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1155.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1163.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1179.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1145.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1146.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1182.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1161.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1175.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1143.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1160.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1180.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1185.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1192.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1142.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1103.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1177.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1172.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1153.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1187.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1181.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1176.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1189.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1174.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1156.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1184.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1165.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1151.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1104.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1154.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1171.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1167.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1158.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1164.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1159.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1186.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1152.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1166.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1102.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1162.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1157.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1178.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1188.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1173.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1183.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1105.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1144.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1193.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1242.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1243.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1230.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1221.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1215.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1225.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1229.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1240.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1207.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1220.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1226.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1248.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1210.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1233.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1212.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1247.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1224.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1245.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1251.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1236.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1222.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1241.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1216.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1218.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1223.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1208.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1246.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1228.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1213.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1234.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1231.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1206.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1235.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1214.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1217.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1253.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1238.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1237.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1211.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1227.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1239.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1232.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1249.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1254.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1252.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1244.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1250.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1219.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1209.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1338.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1358.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1346.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1359.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1345.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1360.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1337.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1366.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1370.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1381.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1343.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1364.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1372.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1332.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1326.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1362.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1378.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1334.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1349.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1329.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1382.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1352.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1376.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1377.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1369.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1335.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1344.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1354.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1336.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1339.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1374.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1363.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1331.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1347.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1373.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1361.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1380.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1371.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1365.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1333.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1330.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1351.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1375.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1340.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1327.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1357.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1342.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1353.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1355.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1328.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1367.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1368.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1341.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1379.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1348.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1356.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1350.lane5.NoIndex.L005	-37.673563	145.89612
894.C1514.lane5.NoIndex.L005	-37.939848	145.412228
894.C1512.lane5.NoIndex.L005	-37.939848	145.412228
894.SV1545.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1546.lane5.NoIndex.L005	-37.827006	145.415048
894.C1506.lane5.NoIndex.L005	-37.939848	145.412228
894.C1509.lane5.NoIndex.L005	-37.939848	145.412228
894.C1515.lane5.NoIndex.L005	-37.939848	145.412228
894.C1511.lane5.NoIndex.L005	-37.939848	145.412228
894.C1510.lane5.NoIndex.L005	-37.939848	145.412228
894.C1507.lane5.NoIndex.L005	-37.939848	145.412228
894.C1505.lane5.NoIndex.L005	-37.939848	145.412228
894.C1513.lane5.NoIndex.L005	-37.939848	145.412228
894.C1508.lane5.NoIndex.L005	-37.939848	145.412228
894.YY1596.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1609.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1586.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1650.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1575.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1591.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1592.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1574.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1588.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1593.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1649.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1633.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1600.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1590.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1587.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1642.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1615.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1598.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1651.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1576.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1648.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1597.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1585.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1631.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1611.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1601.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1603.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1645.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1605.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1613.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1606.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1595.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1614.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1583.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1581.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1577.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1578.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1624.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1604.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1612.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1579.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1608.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1573.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1599.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1584.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1571.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1582.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1602.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1594.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1580.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1715.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1681.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1697.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1703.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1706.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1712.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1677.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1714.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1693.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1685.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1704.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1675.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1696.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1692.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1689.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1690.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1684.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1678.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1695.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1698.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1713.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1694.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1710.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1691.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1688.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1717.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1687.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1711.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1707.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1682.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1708.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1702.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1680.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1716.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1686.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1676.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1679.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1700.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1683.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1705.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1709.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1701.lane5.NoIndex.L005	-37.708936	145.785023
894.OS1699.lane5.NoIndex.L005	-37.708936	145.785023
894.UY1780.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1786.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1787.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1785.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1779.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1788.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1784.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1778.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1781.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1777.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1783.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1782.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1776.lane5.NoIndex.L005	-37.673563	145.89612
894.UY1789.lane5.NoIndex.L005	-37.673563	145.89612
894.YY1874.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1873.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1865.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1863.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1871.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1870.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1864.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1872.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1804.lane5.NoIndex.L005	-37.53966	145.139673
894.OS1936.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1918.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1917.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1912.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1938.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1935.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1946.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1922.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1951.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1947.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1945.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1948.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1932.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1929.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1919.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1952.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1941.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1920.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1943.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1927.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1939.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1934.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1913.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1954.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1940.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1923.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1930.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1942.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1925.lane2.NoIndex.L002	-37.708936	145.785023
894.Arm1985.lane2.NoIndex.L002	-37.637472	145.859782
894.OS1953.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1926.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1937.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1955.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1921.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1931.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1949.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1924.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1914.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1933.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1944.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1915.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1916.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1911.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1950.lane2.NoIndex.L002	-37.708936	145.785023
894.OS1928.lane2.NoIndex.L002	-37.708936	145.785023
894.Arm1973.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1977.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1974.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1983.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1978.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1975.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1984.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1981.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1979.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1976.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1980.lane2.NoIndex.L002	-37.637472	145.859782
894.Arm1982.lane2.NoIndex.L002	-37.637472	145.859782
894.UY733.lane3.NoIndex.L003	-37.673563	145.89612
894.UY731.lane3.NoIndex.L003	-37.673563	145.89612
894.UY732.lane3.NoIndex.L003	-37.673563	145.89612
894.UY933.lane3.NoIndex.L003	-37.673563	145.89612
894.YY1149.lane5.NoIndex.L005	-37.53966	145.139673
894.YY1150.lane5.NoIndex.L005	-37.53966	145.139673
894.SV1760.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1774.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1773.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1768.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1767.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1759.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1772.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1764.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1775.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1763.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1771.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1769.lane5.NoIndex.L005	-37.827006	145.415048
894.SV1770.lane5.NoIndex.L005	-37.827006	145.415048
894.YY1876.lane2.NoIndex.L002	-37.53966	145.139673
894.YY1877.lane2.NoIndex.L002	-37.53966	145.139673
894.F1456.lane5.NoIndex.L005	-29.53	145.49
894.F1552.lane5.NoIndex.L005	-29.53	145.49
894.F1465.lane5.NoIndex.L005	-29.53	145.49
894.F1554.lane5.NoIndex.L005	-29.53	145.49
894.F1466.lane5.NoIndex.L005	-29.53	145.49
894.F1467.lane5.NoIndex.L005	-29.53	145.49
894.F1464.lane5.NoIndex.L005	-29.53	145.49
894.F1469.lane5.NoIndex.L005	-29.53	145.49
894.F1555.lane5.NoIndex.L005	-29.53	145.49
894.F1463.lane5.NoIndex.L005	-29.53	145.49
894.F1553.lane5.NoIndex.L005	-29.53	145.49
894.F1468.lane5.NoIndex.L005	-29.53	145.49
2192.H04a.Dog.Nose.1818.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Nose.1821.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Nose.1824.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1817.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1820.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1823.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Nose.1842.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Nose.1845.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Nose.1848.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1841.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1844.lane6.NoIndex.l006	41.88	-87.63
2192.H04a.Dog.Foot.1847.lane6.NoIndex.l006	41.88	-87.63
